"rn","ec","eq","way","ko","symbol","name","map","md"
"R01096","1.1.1.48, 1.1.1.120, 1.1.1.359, 1.1.1.360","D-Galactose + NADP+ <=> D-Galactono-1,5-lactone + NADPH + H+","Bidirectional","K18125","ssgdh","aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]","map00052","NA"
"R01097","1.1.1.48, 1.1.1.120","D-Galactose + NADP+ <=> D-Galactono-1,4-lactone + NADPH + H+","Bidirectional","K00035","gal","D-galactose 1-dehydrogenase [EC:1.1.1.48]","map00052","NA"
"R01097","1.1.1.48, 1.1.1.120","D-Galactose + NADP+ <=> D-Galactono-1,4-lactone + NADPH + H+","Bidirectional","K22215","galD","galactose dehydrogenase [EC:1.1.1.48 1.1.1.120]","map00052","NA"
"R01098","1.1.3.9","D-Galactose + Oxygen + H2O <=> D-Galactonate + Hydrogen peroxide","Bidirectional","K04618","GAOA","galactose oxidase [EC:1.1.3.9]","map00052","NA"
"R01101","3.2.1.22","Melibiose + H2O <=> D-Galactose + D-Glucose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01101","3.2.1.22","Melibiose + H2O <=> D-Galactose + D-Glucose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01101","3.2.1.22","Melibiose + H2O <=> D-Galactose + D-Glucose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01103","3.2.1.22","Raffinose + H2O <=> D-Galactose + Sucrose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01103","3.2.1.22","Raffinose + H2O <=> D-Galactose + Sucrose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01103","3.2.1.22","Raffinose + H2O <=> D-Galactose + Sucrose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01104","3.2.1.22","3-beta-D-Galactosyl-sn-glycerol + H2O <=> D-Galactose + Glycerol","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01104","3.2.1.22","3-beta-D-Galactosyl-sn-glycerol + H2O <=> D-Galactose + Glycerol","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01104","3.2.1.22","3-beta-D-Galactosyl-sn-glycerol + H2O <=> D-Galactose + Glycerol","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01105","3.2.1.23","Galactan + H2O <=> D-Galactose + Galactan","Bidirectional","K01190","lacZ","beta-galactosidase [EC:3.2.1.23]","map00052","NA"
"R01105","3.2.1.23","Galactan + H2O <=> D-Galactose + Galactan","Bidirectional","K12308","bgaB","beta-galactosidase [EC:3.2.1.23]","map00052","NA"
"R01192","2.4.1.123","UDP-alpha-D-galactose + myo-Inositol <=> UDP + alpha-D-Galactosyl-(1->3)-1D-myo-inositol","Bidirectional","K18819","GOLS","inositol 3-alpha-galactosyltransferase [EC:2.4.1.123]","map00052","NA"
"R01194","3.2.1.22","alpha-D-Galactosyl-(1->3)-1D-myo-inositol + H2O <=> myo-Inositol + D-Galactose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01194","3.2.1.22","alpha-D-Galactosyl-(1->3)-1D-myo-inositol + H2O <=> myo-Inositol + D-Galactose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01194","3.2.1.22","alpha-D-Galactosyl-(1->3)-1D-myo-inositol + H2O <=> myo-Inositol + D-Galactose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01329","3.2.1.22","Epimelibiose + H2O <=> D-Mannose + D-Galactose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01329","3.2.1.22","Epimelibiose + H2O <=> D-Mannose + D-Galactose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01329","3.2.1.22","Epimelibiose + H2O <=> D-Mannose + D-Galactose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R01678","3.2.1.23, 3.2.1.108","Lactose + H2O <=> alpha-D-Glucose + D-Galactose","Bidirectional","K01190","lacZ","beta-galactosidase [EC:3.2.1.23]","map00052","NA"
"R01678","3.2.1.23, 3.2.1.108","Lactose + H2O <=> alpha-D-Glucose + D-Galactose","Bidirectional","K01229","LCT","lactase-phlorizin hydrolase [EC:3.2.1.108 3.2.1.62]","map00052","NA"
"R01678","3.2.1.23, 3.2.1.108","Lactose + H2O <=> alpha-D-Glucose + D-Galactose","Bidirectional","K12111, K12112","ebgA, ebgC","evolved beta-galactosidase subunit alpha [EC:3.2.1.23], evolved beta-galactosidase subunit beta","map00052","NA"
"R01678","3.2.1.23, 3.2.1.108","Lactose + H2O <=> alpha-D-Glucose + D-Galactose","Bidirectional","K12309","GLB1","beta-galactosidase [EC:3.2.1.23]","map00052","NA"
"R01786","2.7.1.1, 2.7.1.2","ATP + alpha-D-Glucose <=> ADP + alpha-D-Glucose 6-phosphate","Bidirectional","K00844","HK","hexokinase [EC:2.7.1.1]","map00052","NA"
"R01786","2.7.1.1, 2.7.1.2","ATP + alpha-D-Glucose <=> ADP + alpha-D-Glucose 6-phosphate","Bidirectional","K00845","glk","glucokinase [EC:2.7.1.2]","map00052","NA"
"R01786","2.7.1.1, 2.7.1.2","ATP + alpha-D-Glucose <=> ADP + alpha-D-Glucose 6-phosphate","Bidirectional","K12407","GCK","glucokinase [EC:2.7.1.2]","map00052","NA"
"R01786","2.7.1.1, 2.7.1.2","ATP + alpha-D-Glucose <=> ADP + alpha-D-Glucose 6-phosphate","Bidirectional","K25026","glk","glucokinase [EC:2.7.1.2]","map00052","NA"
"R01788","3.1.3.9","alpha-D-Glucose 6-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate","Bidirectional","K01084","G6PC","glucose-6-phosphatase [EC:3.1.3.9]","map00052","NA"
"R02410","3.2.1.26","Raffinose + H2O <=> Melibiose + D-Fructose","Bidirectional","K01193","INV","beta-fructofuranosidase [EC:3.2.1.26]","map00052","NA"
"R02411","2.4.1.82","alpha-D-Galactosyl-(1->3)-1D-myo-inositol + Sucrose <=> myo-Inositol + Raffinose","Bidirectional","K06617","E2.4.1.82","raffinose synthase [EC:2.4.1.82]","map00052","NA"
"R02926","3.2.1.22","Melibiitol + H2O <=> D-Sorbitol + D-Galactose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R02926","3.2.1.22","Melibiitol + H2O <=> D-Sorbitol + D-Galactose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R02926","3.2.1.22","Melibiitol + H2O <=> D-Sorbitol + D-Galactose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R02927","2.7.1.101","ATP + D-Tagatose <=> ADP + D-Tagatose 6-phosphate","Bidirectional","K21621","fk","tagatose kinase [EC:2.7.1.101]","map00052","NA"
"R02928","1.1.1.16","Galactitol + NAD+ <=> D-Tagatose + NADH + H+","Bidirectional","K21620","sorbD","galactitol 2-dehydrogenase [EC:1.1.1.16]","map00052","NA"
"R03236","2.7.1.11, 2.7.1.56, 2.7.1.144","D-Tagatose 6-phosphate + ATP <=> D-Tagatose 1,6-bisphosphate + ADP","Bidirectional","K00850","pfkA","6-phosphofructokinase 1 [EC:2.7.1.11]","map00052","NA"
"R03236","2.7.1.11, 2.7.1.56, 2.7.1.144","D-Tagatose 6-phosphate + ATP <=> D-Tagatose 1,6-bisphosphate + ADP","Bidirectional","K00917","lacC","tagatose 6-phosphate kinase [EC:2.7.1.144]","map00052","NA"
"R03236","2.7.1.11, 2.7.1.56, 2.7.1.144","D-Tagatose 6-phosphate + ATP <=> D-Tagatose 1,6-bisphosphate + ADP","Bidirectional","K16370","pfkB","6-phosphofructokinase 2 [EC:2.7.1.11]","map00052","NA"
"R03236","2.7.1.11, 2.7.1.56, 2.7.1.144","D-Tagatose 6-phosphate + ATP <=> D-Tagatose 1,6-bisphosphate + ADP","Bidirectional","K21071","pfk","ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]","map00052","NA"
"R03237","2.7.1.11","CTP + D-Tagatose 6-phosphate <=> CDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K00850","pfkA","6-phosphofructokinase 1 [EC:2.7.1.11]","map00052","NA"
"R03237","2.7.1.11","CTP + D-Tagatose 6-phosphate <=> CDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K16370","pfkB","6-phosphofructokinase 2 [EC:2.7.1.11]","map00052","NA"
"R03238","2.7.1.11","UTP + D-Tagatose 6-phosphate <=> UDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K00850","pfkA","6-phosphofructokinase 1 [EC:2.7.1.11]","map00052","NA"
"R03238","2.7.1.11","UTP + D-Tagatose 6-phosphate <=> UDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K16370","pfkB","6-phosphofructokinase 2 [EC:2.7.1.11]","map00052","NA"
"R03239","2.7.1.11","ITP + D-Tagatose 6-phosphate <=> IDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K00850","pfkA","6-phosphofructokinase 1 [EC:2.7.1.11]","map00052","NA"
"R03239","2.7.1.11","ITP + D-Tagatose 6-phosphate <=> IDP + D-Tagatose 1,6-bisphosphate","Bidirectional","K16370","pfkB","6-phosphofructokinase 2 [EC:2.7.1.11]","map00052","NA"
"R03240","5.3.1.26","D-Galactose 6-phosphate <=> D-Tagatose 6-phosphate","Bidirectional","K01819","E5.3.1.26","galactose-6-phosphate isomerase [EC:5.3.1.26]","map00052","NA"
"R03256","3.2.1.85","Lactose 6'-phosphate + H2O <=> beta-D-Glucose + D-Galactose 6-phosphate","Bidirectional","K01220","E3.2.1.85","6-phospho-beta-galactosidase [EC:3.2.1.85]","map00052","NA"
"R03418","2.4.1.67","alpha-D-Galactosyl-(1->3)-1D-myo-inositol + Raffinose <=> myo-Inositol + Stachyose","Bidirectional","K06611","E2.4.1.67","stachyose synthetase [EC:2.4.1.67]","map00052","NA"
"R03634","3.2.1.22","Stachyose + H2O <=> Raffinose + D-Galactose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R03634","3.2.1.22","Stachyose + H2O <=> Raffinose + D-Galactose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R03634","3.2.1.22","Stachyose + H2O <=> Raffinose + D-Galactose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R03635","3.2.1.26","Stachyose + H2O <=> D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + D-Fructose","Bidirectional","K01193","INV","beta-fructofuranosidase [EC:3.2.1.26]","map00052","NA"
"R04393","2.7.1.207","Protein N(pi)-phospho-L-histidine + Lactose <=> Protein histidine + Lactose 6'-phosphate","Bidirectional","K02786","lacF","lactose PTS system EIIA component [EC:2.7.1.207]","map00052","NA"
"R04393","2.7.1.207","Protein N(pi)-phospho-L-histidine + Lactose <=> Protein histidine + Lactose 6'-phosphate","Bidirectional","K02788","lacE","lactose PTS system EIICB component [EC:2.7.1.207]","map00052","NA"
"R05168","","N-Acetyl-D-galactosamine 6-phosphate + H2O <=> D-Galactosamine 6-phosphate + Acetate","Bidirectional","K02079","agaA","N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.-]","map00052","NA"
"R05549","3.2.1.22","D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + H2O <=> D-Galactose + Melibiose","Bidirectional","K01189","GLA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R05549","3.2.1.22","D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + H2O <=> D-Galactose + Melibiose","Bidirectional","K07406","melA","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R05549","3.2.1.22","D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + H2O <=> D-Galactose + Melibiose","Bidirectional","K07407","E3.2.1.22B","alpha-galactosidase [EC:3.2.1.22]","map00052","NA"
"R05570","2.7.1.200","Galactitol + Protein N(pi)-phospho-L-histidine <=> Galactitol 1-phosphate + Protein histidine","Bidirectional","K02773","gatA","galactitol PTS system EIIA component [EC:2.7.1.200]","map00052","NA"
"R05570","2.7.1.200","Galactitol + Protein N(pi)-phospho-L-histidine <=> Galactitol 1-phosphate + Protein histidine","Bidirectional","K02774","gatB","galactitol PTS system EIIB component [EC:2.7.1.200]","map00052","NA"
"R05570","2.7.1.200","Galactitol + Protein N(pi)-phospho-L-histidine <=> Galactitol 1-phosphate + Protein histidine","Bidirectional","K02775","gatC","galactitol PTS system EIIC component","map00052","NA"
"R05571","1.1.1.251","Galactitol 1-phosphate + NAD+ <=> D-Tagatose 6-phosphate + NADH + H+","Bidirectional","K00094","E1.1.1.251","galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]","map00052","NA"
"R08365","","D-Galactosamine 6-phosphate + H2O <=> D-Tagatose 6-phosphate + Ammonia","Bidirectional","K02082","agaS","D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]","map00052","NA"
"R08366","","N-Acetyl-D-galactosamine + Protein N(pi)-phospho-L-histidine <=> N-Acetyl-D-galactosamine 6-phosphate + Protein histidine","Bidirectional","K02744","agaF","N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]","map00052","NA"
"R08366","","N-Acetyl-D-galactosamine + Protein N(pi)-phospho-L-histidine <=> N-Acetyl-D-galactosamine 6-phosphate + Protein histidine","Bidirectional","K02745","agaV","N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]","map00052","NA"
"R08366","","N-Acetyl-D-galactosamine + Protein N(pi)-phospho-L-histidine <=> N-Acetyl-D-galactosamine 6-phosphate + Protein histidine","Bidirectional","K02746","agaW","N-acetylgalactosamine PTS system EIIC component","map00052","NA"
"R08366","","N-Acetyl-D-galactosamine + Protein N(pi)-phospho-L-histidine <=> N-Acetyl-D-galactosamine 6-phosphate + Protein histidine","Bidirectional","K02747","agaE","N-acetylgalactosamine PTS system EIID component","map00052","NA"
"R08367","","D-Galactosamine + Protein N(pi)-phospho-L-histidine <=> D-Galactosamine 6-phosphate + Protein histidine","Bidirectional","K02744","agaF","N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]","map00052","NA"
"R08367","","D-Galactosamine + Protein N(pi)-phospho-L-histidine <=> D-Galactosamine 6-phosphate + Protein histidine","Bidirectional","K10984","agaB","galactosamine PTS system EIIB component [EC:2.7.1.-]","map00052","NA"
"R08367","","D-Galactosamine + Protein N(pi)-phospho-L-histidine <=> D-Galactosamine 6-phosphate + Protein histidine","Bidirectional","K10985","agaC","galactosamine PTS system EIIC component","map00052","NA"
"R08367","","D-Galactosamine + Protein N(pi)-phospho-L-histidine <=> D-Galactosamine 6-phosphate + Protein histidine","Bidirectional","K10986","agaD","galactosamine PTS system EIID component","map00052","NA"
"R08544","1.1.1.48, 1.1.1.121, 1.1.1.359","D-Galactose + NAD+ <=> D-Galactono-1,5-lactone + NADH + H+","Bidirectional","K18125","ssgdh","aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]","map00052","NA"
"R11623","5.1.3.40","D-Tagatose 6-phosphate <=> D-Fructose 6-phosphate","Bidirectional","K21622","tag6PK","D-tagatose 6-phosphate 4-epimerase [EC:5.1.3.40]","map00052","NA"
"R13545","5.3.1.4","D-Galactose <=> D-Tagatose","Bidirectional","K01804","araA","L-arabinose isomerase [EC:5.3.1.4]","map00052","NA"
