"rn","ec","eq","way","ko","symbol","name","map","md"
"R00509","2.7.1.25","ATP + Adenylyl sulfate <=> ADP + 3'-Phosphoadenylyl sulfate","Bidirectional","K00860","cysC","adenylylsulfate kinase [EC:2.7.1.25]","map00920","NA"
"R00528","1.8.2.1","Sulfite + H2O + 2 Ferricytochrome c <=> Sulfate + 2 Ferrocytochrome c + 2 H+","Bidirectional","K00386, K05301","sorB, sorA","sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1], sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]","map00920","NA"
"R00529","2.7.7.4","ATP + Sulfate <=> Diphosphate + Adenylyl sulfate","Bidirectional","K00956","cysN","sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]","map00920","NA"
"R00530","2.7.7.5","ADP + Sulfate <=> Orthophosphate + Adenylyl sulfate","Bidirectional","K00988","APA1_2","sulfate adenylyltransferase (ADP) / ATP adenylyltransferase [EC:2.7.7.5 2.7.7.53]","map00920","NA"
"R00530","2.7.7.5","ADP + Sulfate <=> Orthophosphate + Adenylyl sulfate","Bidirectional","K22966","HINT4","sulfate adenylyltransferase (ADP) / adenylylsulfatase [EC:2.7.7.5 3.6.2.1]","map00920","NA"
"R00531","3.6.2.1","Adenylyl sulfate + H2O <=> AMP + Sulfate","Bidirectional","K22966","HINT4","sulfate adenylyltransferase (ADP) / adenylylsulfatase [EC:2.7.7.5 3.6.2.1]","map00920","NA"
"R00533","1.8.3.1","Sulfite + Oxygen + H2O <=> Sulfate + Hydrogen peroxide","Bidirectional","K00387","SUOX","sulfite oxidase [EC:1.8.3.1]","map00920","NA"
"R00586","2.3.1.30","L-Serine + Acetyl-CoA <=> O-Acetyl-L-serine + CoA","Bidirectional","K19726","dcsE","serine/homoserine O-acetyltransferase [EC:2.3.1.30 2.3.1.31]","map00920","NA"
"R00649","2.1.1.12","S-Adenosyl-L-methionine + L-Methionine <=> S-Adenosyl-L-homocysteine + S-Methyl-L-methionine","Bidirectional","K28064","mmtN","methionine S-methyltransferase [EC:2.1.1.12]","map00920","NA"
"R00858","1.8.1.2","Hydrogen sulfide + 3 NADP+ + 3 H2O <=> Sulfite + 3 NADPH + 3 H+","Bidirectional","K00385, K16950, K16951","asrC, asrA, asrB","anaerobic sulfite reductase subunit C, anaerobic sulfite reductase subunit A, anaerobic sulfite reductase subunit B","map00920","NA"
"R00897","2.5.1.47, 2.5.1.65","O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate","Bidirectional","K10150","cysO","cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22]","map00920","NA"
"R01283","4.4.1.2","L-Homocysteine + H2O <=> Hydrogen sulfide + Ammonia + 2-Oxobutanoate","Bidirectional","K17217","mccB","cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]","map00920","NA"
"R01288","2.5.1.48","O-Succinyl-L-homoserine + Hydrogen sulfide <=> L-Homocysteine + Succinate","Bidirectional","K01739","metB","cystathionine gamma-synthase [EC:2.5.1.48]","map00920","NA"
"R01288","2.5.1.48","O-Succinyl-L-homoserine + Hydrogen sulfide <=> L-Homocysteine + Succinate","Bidirectional","K10764","metZ","O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]","map00920","NA"
"R01777","2.3.1.46","Succinyl-CoA + L-Homoserine <=> CoA + O-Succinyl-L-homoserine","Bidirectional","K00641","metX","homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]","map00920","NA"
"R01777","2.3.1.46","Succinyl-CoA + L-Homoserine <=> CoA + O-Succinyl-L-homoserine","Bidirectional","K00651","metA","homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","map00920","NA"
"R01851","1.8.3.4","Methanethiol + Oxygen + H2O <=> Hydrogen sulfide + Formaldehyde + Hydrogen peroxide","Bidirectional","K17285","SELENBP1","methanethiol oxidase [EC:1.8.3.4]","map00920","NA"
"R01931","2.8.1.1","Thiosulfate + Cyanide ion <=> Sulfite + Thiocyanate","Bidirectional","K01011","TST","thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]","map00920","NA"
"R01931","2.8.1.1","Thiosulfate + Cyanide ion <=> Sulfite + Thiocyanate","Bidirectional","K02439","glpE","thiosulfate sulfurtransferase [EC:2.8.1.1]","map00920","NA"
"R02574","4.4.1.3","S,S-Dimethyl-beta-propiothetin <=> Dimethyl sulfide + Acrylic acid","Bidirectional","K16953","dddL","dimethylpropiothetin dethiomethylase [EC:4.4.1.3]","map00920","NA"
"R02574","4.4.1.3","S,S-Dimethyl-beta-propiothetin <=> Dimethyl sulfide + Acrylic acid","Bidirectional","K28067","dddP","dimethylpropiothetin dethiomethylase [EC:4.4.1.3]","map00920","NA"
"R02574","4.4.1.3","S,S-Dimethyl-beta-propiothetin <=> Dimethyl sulfide + Acrylic acid","Bidirectional","K28068","dddW","dimethylpropiothetin dethiomethylase [EC:4.4.1.3]","map00920","NA"
"R05320","1.14.11.17","Taurine + 2-Oxoglutarate + Oxygen <=> Sulfite + Aminoacetaldehyde + Succinate + CO2","Bidirectional","K03119","tauD","taurine dioxygenase [EC:1.14.11.17]","map00920","NA"
"R07210","1.14.14.5","Alkanesulfonate + Reduced FMN + Oxygen <=> Aldehyde + FMN + Sulfite + H2O","Bidirectional","K00299","ssuE","FMN reductase [EC:1.5.1.38]","map00920","NA"
"R07210","1.14.14.5","Alkanesulfonate + Reduced FMN + Oxygen <=> Aldehyde + FMN + Sulfite + H2O","Bidirectional","K04091","ssuD","alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34]","map00920","NA"
"R07365","1.13.11.55","4 Sulfur + 4 H2O + Oxygen <=> 2 Hydrogen sulfide + 2 Sulfite","Bidirectional","K16952","sor","sulfur oxygenase/reductase [EC:1.13.11.55]","map00920","NA"
"R08678","1.13.11.18","S-Sulfanylglutathione + Oxygen + H2O <=> Glutathione + Sulfite","Bidirectional","K17725","ETHE1","sulfur dioxygenase [EC:1.13.11.18]","map00920","NA"
"R09500","1.8.2.4","Dimethyl sulfide + 2 Ferricytochrome c2 + H2O <=> Dimethyl sulfoxide + 2 Ferrocytochrome c2 + 2 H+","Bidirectional","K16964, K16965, K16966","ddhA, ddhB, ddhC","dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4], dimethylsulfide dehydrogenase subunit beta, dimethylsulfide dehydrogenase subunit gamma","map00920","NA"
"R09501","1.8.5.3","Dimethyl sulfide + Menaquinone + H2O <=> Dimethyl sulfoxide + Menaquinol","Bidirectional","K00184, K00185","dmsB, dmsC","dimethyl sulfoxide reductase iron-sulfur subunit, dimethyl sulfoxide reductase membrane subunit","map00920","NA"
"R09501","1.8.5.3","Dimethyl sulfide + Menaquinone + H2O <=> Dimethyl sulfoxide + Menaquinol","Bidirectional","K07306, K07307, K07308","dmsA, dmsB, dmsC","anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3], anaerobic dimethyl sulfoxide reductase subunit B, anaerobic dimethyl sulfoxide reductase subunit C","map00920","NA"
"R09513","1.14.13.111","Methanesulfonic acid + NADH + H+ + Oxygen <=> Formaldehyde + NAD+ + Sulfite + H2O","Bidirectional","K15762","tmoC","toluene monooxygenase system ferredoxin subunit","map00920","NA"
"R09513","1.14.13.111","Methanesulfonic acid + NADH + H+ + Oxygen <=> Formaldehyde + NAD+ + Sulfite + H2O","Bidirectional","K15765","tmoF","toluene monooxygenase electron transfer component [EC:1.18.1.3]","map00920","NA"
"R09513","1.14.13.111","Methanesulfonic acid + NADH + H+ + Oxygen <=> Formaldehyde + NAD+ + Sulfite + H2O","Bidirectional","K16968, K16969","msmA, msmB","methanesulfonate monooxygenase subunit alpha [EC:1.14.13.111], methanesulfonate monooxygenase subunit beta [EC:1.14.13.111]","map00920","NA"
"R09786","1.14.13.131","Dimethyl sulfide + Oxygen + NADH + H+ <=> Methanethiol + Formaldehyde + NAD+ + H2O","Bidirectional","K16967","dmoA","dimethyl-sulfide monooxygenase [EC:1.14.13.131]","map00920","NA"
"R09997","2.1.1.251","Methanethiol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Hydrogen sulfide","Bidirectional","K16954","mtsA","methylthiol:coenzyme M methyltransferase [EC:2.1.1.251]","map00920","NA"
"R09997","2.1.1.251","Methanethiol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Hydrogen sulfide","Bidirectional","K16955","mtsB","methylated-thiol--corrinoid protein","map00920","NA"
"R10146","","Sulfite + 3 NADH + 3 H+ <=> Hydrogen sulfide + 3 NAD+ + 3 H2O","Bidirectional","K00385, K16950, K16951","asrC, asrA, asrB","anaerobic sulfite reductase subunit C, anaerobic sulfite reductase subunit A, anaerobic sulfite reductase subunit B","map00920","NA"
"R10149","1.8.5.5","Thiosulfate + Menaquinol <=> Sulfite + Hydrogen sulfide + Menaquinone","Bidirectional","K08352","phsA","thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]","map00920","NA"
"R10149","1.8.5.5","Thiosulfate + Menaquinol <=> Sulfite + Hydrogen sulfide + Menaquinone","Bidirectional","K08353","phsB","thiosulfate reductase electron transport protein","map00920","NA"
"R10149","1.8.5.5","Thiosulfate + Menaquinol <=> Sulfite + Hydrogen sulfide + Menaquinone","Bidirectional","K08354","phsC","thiosulfate reductase cytochrome b subunit","map00920","NA"
"R10150","","Tetrathionate + 2 e- <=> 2 Thiosulfate","Bidirectional","K08357, K08358, K08359","ttrA, ttrB, ttrC","tetrathionate reductase subunit A, tetrathionate reductase subunit B, tetrathionate reductase subunit C","map00920","NA"
"R10152","1.8.5.4","n Hydrogen sulfide + n Quinone <=> Polysulfide + n Hydroquinone","Bidirectional","K17218","sqr","sulfide:quinone oxidoreductase [EC:1.8.5.4]","map00920","NA"
"R10203","1.14.14.35","Dimethyl sulfone + 2 Reduced FMN + 2 Oxygen <=> Methanesulfonic acid + Formaldehyde + 2 FMN + 2 H2O","Bidirectional","K17228","sfnG","dimethylsulfone monooxygenase [EC:1.14.14.35]","map00920","NA"
"R10206","1.14.14.5, 1.14.14.34","Methanesulfonic acid + Reduced FMN + Oxygen <=> FMN + Sulfite + H2O + Formaldehyde","Bidirectional","K00299","ssuE","FMN reductase [EC:1.5.1.38]","map00920","NA"
"R10206","1.14.14.5, 1.14.14.34","Methanesulfonic acid + Reduced FMN + Oxygen <=> FMN + Sulfite + H2O + Formaldehyde","Bidirectional","K04091","ssuD","alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34]","map00920","NA"
"R10390","1.12.98.4","Hydrogen + Polysulfide(n) <=> Hydrogen sulfide + Polysulfide(n-1)","Bidirectional","K17993, K17994, K17995, K17996","hydA, hydD, hydG, hydB","sulfhydrogenase subunit alpha [EC:1.12.1.3 1.12.1.5], sulfhydrogenase subunit delta [EC:1.12.1.3 1.12.1.5], sulfhydrogenase subunit gamma (sulfur reductase) [EC:1.12.98.4], sulfhydrogenase subunit beta (sulfur reductase) [EC:1.12.98.4]","map00920","NA"
"R11487","1.8.5.6","Sulfite + Quinone + H2O <=> Sulfate + Hydroquinone","Bidirectional","K21307, K21308, K21309","soeA, soeB, soeC","sulfite dehydrogenase (quinone) subunit SoeA [EC:1.8.5.6], sulfite dehydrogenase (quinone) subunit SoeB, sulfite dehydrogenase (quinone) subunit SoeC","map00920","NA"
"R11546","2.1.1.334","S-Adenosyl-L-methionine + Methanethiol <=> S-Adenosyl-L-homocysteine + Dimethyl sulfide","Bidirectional","K21310","mddA","methanethiol S-methyltransferase [EC:2.1.1.334]","map00920","NA"
"R11929","1.8.5.8","Hydrogen sulfide + Glutathione + Quinone <=> S-Sulfanylglutathione + Hydroquinone","Bidirectional","K22470","SQOR","eukaryotic sulfide quinone oxidoreductase [EC:1.8.5.8]","map00920","NA"
"R12666","2.1.1.373","S-Adenosyl-L-methionine + (2R)-2-Hydroxy-4-(methylsulfanyl)butanoate <=> S-Adenosyl-L-homocysteine + (2R)-4-(Dimethylsulfaniumyl)-2-hydroxybutanoate","Bidirectional","K24666","dsyB","2-hydroxy-4-(methylsulfanyl)butanoate S-methyltransferase [EC:2.1.1.373]","map00920","NA"
"R12666","2.1.1.373","S-Adenosyl-L-methionine + (2R)-2-Hydroxy-4-(methylsulfanyl)butanoate <=> S-Adenosyl-L-homocysteine + (2R)-4-(Dimethylsulfaniumyl)-2-hydroxybutanoate","Bidirectional","K28065","dsyGD","MTHB methyltransferase / DMSHB decarboxylase","map00920","NA"
"R13447","","(2R)-4-(Dimethylsulfaniumyl)-2-hydroxybutanoate <=> S,S-Dimethyl-beta-propiothetin","Bidirectional","K28065","dsyGD","MTHB methyltransferase / DMSHB decarboxylase","map00920","NA"
"R13447","","(2R)-4-(Dimethylsulfaniumyl)-2-hydroxybutanoate <=> S,S-Dimethyl-beta-propiothetin","Bidirectional","K28066","DSYE","DMSHB decarboxylase","map00920","NA"
